direction,start_sec,end_sec,duration_sec,flux_sum,peak_flux,count_est,count_round
IN,0.041666666666666664,2.0833333333333335,2.041666666666667,143830.73320007324,6725.994140625,1438.3073320007325,1438
OUT,0.041666666666666664,2.0833333333333335,2.041666666666667,101190.46036720276,8329.541015625,1011.9046036720276,1012
OUT,2.3333333333333335,3.375,1.0416666666666665,16214.55970300734,2314.861328125,162.14559703007342,162
OUT,3.625,3.6666666666666665,0.04166666666666652,109.62167978286743,106.83885192871094,1.0962167978286743,1
OUT,3.9583333333333335,4.041666666666667,0.08333333333333348,379.2248089313507,290.3773498535156,3.792248089313507,4
IN,2.3333333333333335,4.375,2.0416666666666665,146538.55560302734,9094.41015625,1465.3855560302734,1465
OUT,4.333333333333333,4.375,0.04166666666666696,4986.4208984375,4986.4208984375,49.864208984375,50
OUT,4.625,4.791666666666667,0.16666666666666696,4316.244171142578,2909.666259765625,43.16244171142578,43
OUT,5.041666666666667,5.875,0.833333333333333,23979.096199274063,9364.2578125,239.79096199274062,240
IN,4.625,6.625,2.0,185613.0131225586,12464.3759765625,1856.130131225586,1856
OUT,6.125,7.416666666666667,1.291666666666667,58852.71061706543,5574.177734375,588.5271061706543,589
OUT,7.666666666666667,7.791666666666667,0.125,1318.2582292556763,1260.181640625,13.182582292556763,13
IN,6.875,8.875,2.0,205454.7000732422,11294.16015625,2054.547000732422,2055
OUT,8.083333333333334,10.083333333333334,2.0,63150.25531291962,4960.8076171875,631.5025531291961,632
OUT,10.333333333333334,10.875,0.5416666666666661,6640.253322601318,2486.0791015625,66.40253322601319,66
IN,9.125,11.125,2.0,111073.30173110962,7419.4013671875,1110.733017311096,1111
OUT,11.125,13.125,2.0,115949.31216049194,9194.958984375,1159.4931216049195,1159
IN,11.375,13.375,2.0,100874.99584293365,7627.6826171875,1008.7499584293365,1009
OUT,13.375,14.333333333333334,0.9583333333333339,35816.324555397034,9370.779296875,358.16324555397034,358
OUT,14.583333333333334,15.5,0.9166666666666661,27825.78910446167,6291.0634765625,278.2578910446167,278
IN,13.625,15.625,2.0,108839.17700195312,5955.76611328125,1088.3917700195314,1088
OUT,15.75,16.0,0.25,2057.614038467407,530.4551391601562,20.576140384674073,21
OUT,16.25,16.833333333333332,0.5833333333333321,5111.1984132528305,1127.74560546875,51.111984132528306,51
IN,15.875,17.375,1.5,39628.29277610779,3142.64990234375,396.2829277610779,396
IN,17.625,17.666666666666668,0.04166666666666785,195.01351857185364,193.17791748046875,1.9501351857185363,2
OUT,17.083333333333332,17.791666666666668,0.7083333333333357,10425.816509485245,2699.53857421875,104.25816509485244,104
IN,17.916666666666668,18.0,0.08333333333333215,484.2510631084442,465.618408203125,4.842510631084442,5
OUT,18.041666666666668,19.0,0.9583333333333321,13442.97545838356,2406.47265625,134.4297545838356,134
OUT,19.25,19.791666666666668,0.5416666666666679,6761.580242395401,2345.94970703125,67.61580242395401,68
IN,18.25,20.083333333333332,1.8333333333333321,75595.4264831543,5867.013671875,755.954264831543,756
IN,20.333333333333332,21.166666666666668,0.8333333333333357,10070.251591682434,2232.1142578125,100.70251591682434,101
OUT,20.083333333333332,21.291666666666668,1.2083333333333357,63291.18990755081,6049.3544921875,632.9118990755081,633
IN,21.416666666666668,23.416666666666668,2.0,48425.45116519928,3884.134521484375,484.2545116519928,484
OUT,21.541666666666668,23.541666666666668,2.0,90959.94327926636,5655.8427734375,909.5994327926636,910
IN,23.666666666666668,25.666666666666668,2.0,104243.69227218628,7912.76171875,1042.4369227218629,1042
OUT,23.791666666666668,25.75,1.9583333333333321,125322.46142554283,6387.6748046875,1253.2246142554284,1253
OUT,26.0,26.208333333333332,0.20833333333333215,3796.089268684387,1532.52490234375,37.96089268684387,38
IN,25.916666666666668,27.916666666666668,2.0,114406.72347259521,10674.1298828125,1144.0672347259522,1144
OUT,26.458333333333332,28.458333333333332,2.0,82981.29019546509,6264.9111328125,829.8129019546509,830
OUT,28.708333333333332,28.791666666666668,0.0833333333333357,2568.9361066818237,1444.40478515625,25.689361066818236,26
IN,28.166666666666668,30.166666666666668,2.0,151170.45352172852,7252.07568359375,1511.7045352172852,1512
IN,30.416666666666668,30.833333333333332,0.4166666666666643,9434.372354984283,4340.4560546875,94.34372354984284,94
OUT,29.041666666666668,31.041666666666668,2.0,102882.57987213135,10553.650390625,1028.8257987213135,1029
IN,31.083333333333332,33.083333333333336,2.0000000000000036,116100.07682037354,7038.177734375,1161.0007682037353,1161
OUT,31.291666666666668,33.333333333333336,2.041666666666668,72256.30635070801,5168.45849609375,722.5630635070801,723
OUT,33.583333333333336,35.208333333333336,1.625,106884.73274230957,5958.2802734375,1068.8473274230957,1069
IN,33.333333333333336,35.333333333333336,2.0,110726.15872192383,10045.1015625,1107.2615872192382,1107
OUT,35.458333333333336,36.833333333333336,1.375,58090.34895706177,5834.54296875,580.9034895706177,581
OUT,37.083333333333336,37.291666666666664,0.2083333333333286,10364.377891540527,4555.587890625,103.64377891540528,104
IN,35.583333333333336,37.583333333333336,2.0,118517.18650817871,10218.275390625,1185.171865081787,1185
OUT,37.541666666666664,37.625,0.0833333333333357,561.7120780944824,530.8991088867188,5.617120780944824,6
OUT,37.875,38.25,0.375,5935.274951636791,1721.8504638671875,59.352749516367915,59
OUT,38.625,38.75,0.125,1265.3006210327148,910.1957397460938,12.653006210327149,13
IN,37.833333333333336,39.083333333333336,1.25,94485.2217053175,12863.103515625,944.852217053175,945
IN,39.375,39.416666666666664,0.0416666666666643,484.0045120716095,480.9112854003906,4.840045120716095,5
IN,39.666666666666664,39.833333333333336,0.1666666666666714,5584.559585571289,2232.237548828125,55.845595855712894,56
IN,40.083333333333336,41.0,0.9166666666666643,9612.063995361328,2340.43603515625,96.12063995361328,96
OUT,39.0,41.0,2.0,52504.3119468689,6429.2626953125,525.0431194686889,525
OUT,41.291666666666664,41.375,0.0833333333333357,795.3426863253117,492.0755310058594,7.953426863253116,8
IN,41.25,41.541666666666664,0.2916666666666643,11598.831748962402,4320.6943359375,115.98831748962402,116
OUT,41.666666666666664,42.458333333333336,0.7916666666666714,8398.974407196045,2582.14404296875,83.98974407196044,84
OUT,42.75,42.791666666666664,0.0416666666666643,37.29962158203125,37.29962158203125,0.3729962158203125,1
IN,41.833333333333336,42.916666666666664,1.0833333333333286,64341.55379426479,8019.32666015625,643.4155379426479,643
OUT,43.083333333333336,43.208333333333336,0.125,320.8284683227539,201.41122436523438,3.208284683227539,3
OUT,43.5,43.625,0.125,199.05805206298828,106.6650161743164,1.9905805206298828,2
IN,43.166666666666664,43.833333333333336,0.6666666666666714,39176.150544673204,7957.15234375,391.76150544673203,392
OUT,43.875,43.958333333333336,0.0833333333333357,198.6264877319336,133.99908447265625,1.9862648773193359,2
OUT,44.208333333333336,44.291666666666664,0.0833333333333286,252.6530532836914,198.573486328125,2.526530532836914,3
IN,44.083333333333336,44.375,0.2916666666666643,2087.6724243164062,661.6376953125,20.876724243164062,21
IN,44.625,44.666666666666664,0.0416666666666643,2277.194481164217,2276.7216796875,22.77194481164217,23
OUT,44.541666666666664,44.875,0.3333333333333357,11435.692966461182,8324.1728515625,114.35692966461181,114
OUT,45.125,45.166666666666664,0.0416666666666643,74.72027587890625,74.72027587890625,0.7472027587890625,1
OUT,45.416666666666664,45.458333333333336,0.041666666666671404,242.89105224609375,242.89105224609375,2.4289105224609373,2
OUT,45.833333333333336,45.875,0.0416666666666643,264.56573486328125,264.56573486328125,2.6456573486328123,3
OUT,46.125,46.166666666666664,0.0416666666666643,79.22061920166016,79.22061920166016,0.7922061920166016,1
OUT,46.416666666666664,46.458333333333336,0.041666666666671404,32.39922046661377,25.737464904785156,0.3239922046661377,1
OUT,46.708333333333336,46.833333333333336,0.125,424.3323335647583,185.27162170410156,4.243323335647583,4
IN,44.916666666666664,46.916666666666664,2.0,130722.75678253174,7669.26513671875,1307.2275678253175,1307
OUT,47.125,48.541666666666664,1.4166666666666643,100685.39381837845,10798.44921875,1006.8539381837845,1007
IN,47.166666666666664,49.166666666666664,2.0,117981.37808227539,9678.265625,1179.8137808227539,1180
OUT,48.791666666666664,49.25,0.4583333333333357,27860.562324523926,8763.513671875,278.60562324523926,279
OUT,49.5,49.541666666666664,0.0416666666666643,376.1701354980469,376.1701354980469,3.7617013549804685,4
OUT,49.791666666666664,50.541666666666664,0.75,13957.671081542969,2962.1806640625,139.5767108154297,140
OUT,50.833333333333336,51.291666666666664,0.4583333333333286,7688.804182052612,1378.49658203125,76.88804182052613,77
IN,49.416666666666664,51.416666666666664,2.0,122032.87170600891,14031.4853515625,1220.328717060089,1220
OUT,51.541666666666664,51.666666666666664,0.125,8684.083827018738,7100.24658203125,86.84083827018738,87
IN,51.666666666666664,53.666666666666664,2.0,107166.4429473877,6542.583984375,1071.664429473877,1072
OUT,51.916666666666664,53.916666666666664,2.0,66426.48240947723,6058.9501953125,664.2648240947724,664
IN,53.916666666666664,55.916666666666664,2.0,116944.12141418457,6236.51123046875,1169.4412141418456,1169
OUT,54.166666666666664,56.166666666666664,2.0,48923.65563774109,4710.2548828125,489.23655637741086,489
IN,56.166666666666664,58.166666666666664,2.0,97781.10818481445,8015.564453125,977.8110818481446,978
OUT,56.416666666666664,58.416666666666664,2.0,113746.93733406067,7653.09521484375,1137.4693733406066,1137
IN,58.416666666666664,60.416666666666664,2.0,123306.13653564453,6144.87158203125,1233.0613653564453,1233
OUT,58.666666666666664,60.666666666666664,2.0,74650.29571914673,5852.9794921875,746.5029571914673,747
IN,60.666666666666664,62.666666666666664,2.0,127763.84103393555,8808.18359375,1277.6384103393555,1278
OUT,60.916666666666664,62.916666666666664,2.0,201297.22164916992,9341.1796875,2012.9722164916993,2013
OUT,63.166666666666664,64.5,1.3333333333333357,68118.14292907715,9028.380859375,681.1814292907715,681
IN,62.916666666666664,64.91666666666667,2.000000000000007,247613.43719482422,17036.30078125,2476.134371948242,2476
OUT,64.75,66.66666666666667,1.9166666666666714,151815.5166914463,21386.08203125,1518.155166914463,1518
IN,65.16666666666667,67.16666666666667,2.0,163270.2299156189,8860.525390625,1632.702299156189,1633
OUT,66.91666666666667,68.16666666666667,1.25,108131.03184223175,15568.5615234375,1081.3103184223176,1081
IN,67.41666666666667,69.41666666666667,2.0,176476.51374053955,11780.0810546875,1764.7651374053955,1765
OUT,68.41666666666667,70.20833333333333,1.7916666666666572,96043.06362564862,6673.34326171875,960.4306362564862,960
IN,69.66666666666667,71.66666666666667,2.0,225996.5625,14193.083984375,2259.965625,2260
OUT,70.45833333333333,72.45833333333333,2.0,113850.9073638916,10354.78515625,1138.509073638916,1139
IN,71.91666666666667,72.83333333333333,0.9166666666666572,74743.07112503052,11940.697265625,747.4307112503052,747
OUT,72.70833333333333,73.5,0.7916666666666714,38376.692752838135,8640.1015625,383.76692752838136,384
OUT,73.75,73.91666666666667,0.1666666666666714,566.5771555900574,367.921875,5.665771555900574,6
IN,73.08333333333333,74.0,0.9166666666666714,28333.038514733315,4137.005859375,283.3303851473331,283
IN,74.29166666666667,74.58333333333333,0.2916666666666572,1509.5485000610352,488.1035461425781,15.095485000610351,15
IN,74.875,75.75,0.875,7323.459694862366,1006.85302734375,73.23459694862366,73
OUT,74.16666666666667,76.16666666666667,2.0,112743.18065547943,9073.2919921875,1127.4318065547943,1127
IN,76.0,78.0,2.0,44516.7036819458,4978.88818359375,445.167036819458,445
OUT,76.41666666666667,78.41666666666667,2.0,176618.14922714233,13103.3095703125,1766.1814922714234,1766
IN,78.25,80.25,2.0,100083.83440208435,9275.2734375,1000.8383440208435,1001
OUT,78.66666666666667,80.66666666666667,2.0,122741.50230407715,7926.16015625,1227.4150230407715,1227
OUT,80.91666666666667,82.25,1.3333333333333286,94382.6262793541,13622.5361328125,943.826262793541,944
IN,80.5,82.5,2.0,155876.942237854,8406.03125,1558.76942237854,1559
OUT,82.5,83.04166666666667,0.5416666666666714,8652.025604248047,2925.0087890625,86.52025604248047,87
OUT,83.29166666666667,84.58333333333333,1.2916666666666572,67121.77890253067,5982.8564453125,671.2177890253067,671
IN,82.75,84.75,2.0,188040.42811584473,14533.5927734375,1880.4042811584472,1880
OUT,85.08333333333333,85.29166666666667,0.2083333333333428,723.9404258728027,406.8188781738281,7.239404258728027,7
IN,85.0,85.91666666666667,0.9166666666666714,20728.473912715912,4710.435546875,207.28473912715913,207
OUT,85.875,86.25,0.375,1711.5061555206776,464.4288635253906,17.115061555206776,17
IN,86.16666666666667,86.5,0.3333333333333286,1079.3397107124329,447.097900390625,10.793397107124328,11
IN,86.75,87.16666666666667,0.4166666666666714,43360.63513326645,6597.48779296875,433.6063513326645,434
OUT,86.5,87.83333333333333,1.3333333333333286,85248.51990675926,9211.494140625,852.4851990675926,852
IN,87.41666666666667,88.16666666666667,0.75,24474.960923194885,6165.3447265625,244.74960923194885,245
OUT,88.08333333333333,88.625,0.5416666666666714,3752.3273181915283,791.2396850585938,37.523273181915286,38
IN,88.41666666666667,89.95833333333333,1.5416666666666572,60643.075140953064,6914.0751953125,606.4307514095307,606
OUT,88.875,90.875,2.0,69705.15788650513,9743.384765625,697.0515788650513,697
OUT,91.125,91.625,0.5,5441.908532649279,1579.1298828125,54.419085326492784,54
IN,90.20833333333333,92.04166666666667,1.8333333333333428,125911.02898216248,10341.52734375,1259.1102898216247,1259
OUT,91.875,92.58333333333333,0.7083333333333286,10613.863679885864,1804.1324462890625,106.13863679885864,106
OUT,92.875,92.95833333333333,0.0833333333333286,627.0446166992188,485.4442138671875,6.270446166992188,6
IN,92.29166666666667,93.04166666666667,0.75,23246.354825496674,3694.039794921875,232.46354825496672,232
OUT,93.20833333333333,95.20833333333333,2.0,159749.60488891602,17749.873046875,1597.4960488891602,1597
IN,93.29166666666667,95.29166666666667,2.0,80275.73058319092,7634.11328125,802.7573058319092,803
OUT,95.45833333333333,96.33333333333333,0.875,19502.05193710327,3611.55615234375,195.02051937103272,195
OUT,96.58333333333333,96.75,0.1666666666666714,420.84468841552734,220.9561767578125,4.208446884155274,4
OUT,97.0,97.04166666666667,0.041666666666671404,120.29928684234619,116.81534576416016,1.2029928684234619,1
IN,95.54166666666667,97.54166666666667,2.0,168051.87716674805,9537.822265625,1680.5187716674805,1681
OUT,97.29166666666667,97.79166666666667,0.5,13779.158909797668,6603.63671875,137.7915890979767,138
OUT,98.04166666666667,98.125,0.0833333333333286,1574.3786315917969,1286.3006591796875,15.74378631591797,16
OUT,98.375,98.5,0.125,474.20679092407227,398.23406982421875,4.742067909240722,5
OUT,98.75,99.125,0.375,5375.422192752361,2463.885009765625,53.754221927523616,54
IN,97.79166666666667,99.79166666666667,2.0,142496.39919281006,11620.220703125,1424.9639919281005,1425
OUT,99.375,99.79166666666667,0.4166666666666714,11322.674240112305,2929.21533203125,113.22674240112305,113
OUT,100.08333333333333,100.54166666666667,0.4583333333333428,4763.055559158325,1200.7911376953125,47.63055559158325,48
OUT,100.79166666666667,101.79166666666667,1.0,40826.491815805435,6377.359375,408.26491815805434,408
IN,100.04166666666667,102.04166666666667,2.0,102030.78476715088,6919.76904296875,1020.3078476715087,1020
OUT,102.04166666666667,102.16666666666667,0.125,1942.168565750122,993.0826416015625,19.42168565750122,19
IN,102.29166666666667,102.54166666666667,0.25,16442.995695114136,7008.9306640625,164.42995695114135,164
OUT,102.41666666666667,102.79166666666667,0.375,17708.55780029297,3711.245361328125,177.08557800292968,177
IN,102.79166666666667,103.25,0.4583333333333286,29946.85815306753,6533.7392578125,299.4685815306753,299
OUT,103.08333333333333,104.04166666666667,0.9583333333333428,46040.94797128439,11598.681640625,460.4094797128439,460
OUT,104.29166666666667,104.58333333333333,0.2916666666666572,4616.68904876709,1902.7783203125,46.1668904876709,46
OUT,104.83333333333333,104.875,0.041666666666671404,4946.5107421875,4946.5107421875,49.465107421875,49
OUT,105.125,105.25,0.125,247.81205368041992,147.73855590820312,2.4781205368041994,2
IN,103.5,105.5,2.0,183887.71321296692,10312.2587890625,1838.8771321296692,1839
OUT,105.5,105.83333333333333,0.3333333333333286,9905.96864271164,2533.250732421875,99.05968642711639,99
OUT,106.08333333333333,106.16666666666667,0.08333333333334281,183.87227630615234,148.11131286621094,1.8387227630615235,2
OUT,106.41666666666667,107.125,0.7083333333333286,31198.564832687378,7809.2578125,311.9856483268738,312
IN,105.75,107.625,1.875,161322.73911714554,9048.521484375,1613.2273911714553,1613
IN,107.875,108.16666666666667,0.2916666666666714,2138.52099609375,758.8303833007812,21.3852099609375,21
IN,108.41666666666667,109.04166666666667,0.625,3343.8487215042114,766.4581909179688,33.438487215042116,33
OUT,107.375,109.375,2.0,193541.75543498993,20074.341796875,1935.4175543498993,1935
IN,109.29166666666667,110.75,1.4583333333333286,50384.48623275757,4157.5654296875,503.8448623275757,504
OUT,109.625,111.625,2.0,22190.045417308807,1582.4879150390625,221.90045417308806,222
IN,111.0,112.20833333333333,1.2083333333333286,35654.15382671356,4779.6103515625,356.5415382671356,357
OUT,111.875,113.20833333333333,1.3333333333333286,66640.36804962158,10951.91796875,666.4036804962158,666
IN,112.45833333333333,113.54166666666667,1.0833333333333428,38993.2683839798,3923.765625,389.93268383979796,390
OUT,113.45833333333333,114.375,0.9166666666666714,61813.34539413452,6298.73486328125,618.1334539413452,618
OUT,114.625,114.875,0.25,33957.77971160412,11295.318359375,339.5777971160412,340
OUT,115.125,115.16666666666667,0.041666666666671404,256.20419120788574,254.79534912109375,2.5620419120788576,3
OUT,115.5,115.54166666666667,0.041666666666671404,58.81427073478699,57.123802185058594,0.5881427073478699,1
IN,113.79166666666667,115.79166666666667,2.0,155967.38749694824,14440.0244140625,1559.6738749694823,1560
OUT,115.79166666666667,115.83333333333333,0.04166666666665719,276.6644287109375,276.6644287109375,2.766644287109375,3
OUT,116.08333333333333,117.95833333333333,1.875,51546.466787695885,4652.6923828125,515.4646678769589,515
IN,116.04166666666667,118.04166666666667,2.0,179975.69354248047,8770.30859375,1799.7569354248046,1800
OUT,118.25,118.54166666666667,0.2916666666666714,2992.5693016052246,1287.88232421875,29.925693016052247,30
OUT,118.79166666666667,118.91666666666667,0.125,119.90262985229492,59.57147979736328,1.1990262985229492,1
OUT,119.16666666666667,119.29166666666667,0.125,2864.5870695114136,1416.725830078125,28.645870695114137,29
IN,118.29166666666667,119.45833333333333,1.1666666666666572,136163.8813533783,16383.259765625,1361.638813533783,1362
OUT,119.58333333333333,119.625,0.041666666666671404,1102.9614777565002,1095.159423828125,11.029614777565003,11
OUT,119.875,120.125,0.25,17728.10629272461,9138.34765625,177.2810629272461,177
OUT,120.45833333333333,120.54166666666667,0.08333333333334281,571.2859907150269,558.3118896484375,5.712859907150269,6
OUT,120.79166666666667,120.83333333333333,0.04166666666665719,191.36233520507812,191.36233520507812,1.9136233520507813,2
IN,119.70833333333333,121.04166666666667,1.3333333333333428,78342.86685657501,9913.4736328125,783.4286685657502,783
OUT,121.20833333333333,121.25,0.041666666666671404,32.95969772338867,32.95969772338867,0.3295969772338867,1
IN,121.29166666666667,121.54166666666667,0.25,1252.0396156311035,349.1958923339844,12.520396156311035,13
OUT,121.5,121.66666666666667,0.1666666666666714,1254.6668428182602,408.1937561035156,12.546668428182603,13
IN,121.79166666666667,121.875,0.0833333333333286,1310.8735237121582,1267.64404296875,13.108735237121582,13
OUT,121.91666666666667,122.375,0.4583333333333286,9077.840557098389,3262.350341796875,90.77840557098389,91
OUT,122.625,122.95833333333333,0.3333333333333286,3680.2720127105713,1375.0030517578125,36.802720127105715,37
IN,122.125,123.29166666666667,1.1666666666666714,85164.29983520508,7421.7451171875,851.6429983520508,852
OUT,123.375,123.45833333333333,0.0833333333333286,192.33218383789062,139.69322204589844,1.9233218383789064,2
IN,123.54166666666667,123.625,0.0833333333333286,106.10526502132416,73.69419860839844,1.0610526502132416,1
OUT,123.70833333333333,125.70833333333333,2.0,97864.8701915741,13667.59375,978.648701915741,979
IN,123.875,125.875,2.0,41247.573040008545,4009.136474609375,412.47573040008547,412
OUT,125.95833333333333,127.95833333333333,2.0,100469.73152160645,7239.6865234375,1004.6973152160645,1005
IN,126.125,128.125,2.0,148798.3606262207,7235.8740234375,1487.983606262207,1488
OUT,128.20833333333334,129.70833333333334,1.5,79247.87940979004,6621.841796875,792.4787940979004,792
OUT,129.95833333333334,130.20833333333334,0.25,6080.921398460865,2360.01025390625,60.80921398460865,61
IN,128.375,130.375,2.0,162351.4856262207,10933.455078125,1623.514856262207,1624
OUT,130.45833333333334,130.54166666666666,0.08333333333331439,296.13963317871094,208.94052124023438,2.9613963317871095,3
IN,130.625,130.83333333333334,0.2083333333333428,536.4398909807205,151.33663940429688,5.364398909807205,5
IN,131.08333333333334,131.33333333333334,0.25,1191.2340393066406,587.7984619140625,11.912340393066406,12
OUT,130.79166666666666,132.79166666666666,2.0,27641.06845855713,6326.3388671875,276.4106845855713,276
IN,131.58333333333334,133.58333333333334,2.0,85464.04866409302,6593.5712890625,854.6404866409301,855
IN,133.83333333333334,134.83333333333334,1.0,35071.757888793945,5395.45556640625,350.71757888793945,351
OUT,133.04166666666666,135.04166666666666,2.0,135766.41846466064,18127.025390625,1357.6641846466064,1358
OUT,135.45833333333334,135.5,0.04166666666665719,170.74724078178406,168.8450164794922,1.7074724078178405,2
IN,135.08333333333334,135.58333333333334,0.5,3973.44686794281,1421.2152099609375,39.7344686794281,40
IN,135.875,136.29166666666666,0.4166666666666572,3168.5126519203186,1026.510986328125,31.685126519203187,32
OUT,135.79166666666666,136.41666666666666,0.625,15127.117454528809,2407.0322265625,151.2711745452881,151
IN,136.625,136.75,0.125,1124.2970348596573,582.086181640625,11.242970348596574,11
OUT,136.66666666666666,137.70833333333334,1.0416666666666856,27280.087955474854,4910.04833984375,272.8008795547485,273
IN,137.0,139.0,2.0,52467.67984008789,6062.34326171875,524.6767984008789,525
OUT,137.95833333333334,139.95833333333334,2.0,55121.438694000244,4664.11962890625,551.2143869400024,551
IN,139.25,140.95833333333334,1.7083333333333428,53762.19440460205,3979.0087890625,537.6219440460205,538
OUT,140.20833333333334,142.20833333333334,2.0,133416.19793701172,10853.7919921875,1334.1619793701173,1334
IN,141.20833333333334,143.20833333333334,2.0,142886.07333374023,11002.123046875,1428.8607333374023,1429
OUT,142.45833333333334,143.83333333333334,1.375,84966.68571662903,6497.69384765625,849.6668571662902,850
OUT,144.08333333333334,145.33333333333334,1.25,62920.28946685791,12286.4541015625,629.2028946685791,629
IN,143.45833333333334,145.45833333333334,2.0,105019.08976745605,7240.1396484375,1050.1908976745606,1050
OUT,145.58333333333334,145.83333333333334,0.25,17875.182816028595,6022.66455078125,178.75182816028595,179
OUT,146.08333333333334,147.08333333333334,1.0,7198.507756233215,2018.8453369140625,71.98507756233215,72
IN,145.70833333333334,147.33333333333334,1.625,57963.2768201828,4790.1337890625,579.632768201828,580
IN,147.58333333333334,148.04166666666666,0.4583333333333144,5523.877186536789,1656.159423828125,55.23877186536789,55
OUT,147.33333333333334,149.0,1.6666666666666572,148081.27832317352,18406.5234375,1480.8127832317352,1481
IN,148.29166666666666,149.0,0.7083333333333428,55173.59852600098,7696.90771484375,551.7359852600098,552
